participant_id,treat,age_months,female,kindergarten,teacher_id,school_id,private_school,title1,free_reduced_lunch,state,esl_observed,special_ed_observed,new_student,distracted_a1,distracted_a2,distracted_ppvt,score_a1,invalid_a1,score_a2,invalid_a2,score_ppvt,score_ppvt_age,invalid_ppvt,t_logins_april,t_logins_total,t_weeks_used,t_words_learned,t_financial_struggle,t_misbehavior,t_years_experience,score_pct_change
38380,1,73,0,1,19,32,0,1,40,3,0,0,0,0,0,0,28,NA,25,0,96,98,0,1,14,26,5,36,1,21,-10.714285714285714
43046,1,74,0,1,19,32,0,1,40,3,0,0,0,1,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45886,1,72,0,1,19,32,0,1,40,3,0,0,0,0,0,0,29,NA,33,0,117,114,0,1,14,26,5,36,1,21,13.793103448275861
51581,1,81,0,1,19,32,0,1,40,3,0,0,0,0,0,0,33,NA,32,0,145,123,0,1,14,26,5,36,1,21,-3.0303030303030303
53739,1,79,1,1,19,32,0,1,40,3,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55023,1,73,0,1,19,32,0,1,40,3,0,0,1,0,NA,NA,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67501,1,70,1,1,19,32,0,1,40,3,0,0,0,0,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69552,1,78,1,1,19,32,0,1,40,3,0,0,0,0,0,0,31,NA,30,0,108,102,0,1,14,26,5,36,1,21,-3.225806451612903
83526,1,71,0,1,19,32,0,1,40,3,0,0,0,1,0,0,22,NA,29,0,85,91,0,1,14,26,5,36,1,21,31.818181818181817
89305,1,80,0,1,19,32,0,1,40,3,0,0,0,0,0,0,23,NA,21,0,87,87,0,1,14,26,5,36,1,21,-8.695652173913043
91095,1,71,0,1,19,32,0,1,40,3,0,0,0,0,0,0,29,NA,33,0,112,111,0,1,14,26,5,36,1,21,13.793103448275861
93544,1,78,1,1,19,32,0,1,40,3,0,0,0,0,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14963,0,80,0,1,60,33,0,1,74,3,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21213,0,76,0,1,60,33,0,1,74,3,0,0,0,1,0,0,31,NA,29,0,114,109,0,NA,NA,NA,NA,23,0,9,-6.451612903225806
24494,0,81,1,1,60,33,0,1,74,3,0,0,0,0,0,0,32,NA,32,0,112,103,0,NA,NA,NA,NA,23,0,9,0
29144,0,72,1,1,60,33,0,1,74,3,0,0,0,0,0,0,25,NA,24,0,91,96,0,NA,NA,NA,NA,23,0,9,-4
32102,0,76,0,1,60,33,0,1,74,3,0,1,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34259,0,74,1,1,60,33,0,1,74,3,0,0,0,0,0,0,27,NA,31,0,120,116,0,NA,NA,NA,NA,23,0,9,14.814814814814813
42269,0,81,0,1,60,33,0,1,74,3,0,0,0,0,0,0,28,NA,30,0,119,109,0,NA,NA,NA,NA,23,0,9,7.142857142857142
63905,0,81,0,1,60,33,0,1,74,3,0,0,0,1,0,1,25,NA,27,0,70,77,0,NA,NA,NA,NA,23,0,9,8
65839,0,74,1,1,60,33,0,1,74,3,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67474,0,76,1,1,60,33,0,1,74,3,0,0,0,0,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67508,0,75,1,1,60,33,0,1,74,3,0,0,0,1,0,0,26,NA,31,0,110,108,0,NA,NA,NA,NA,23,0,9,19.230769230769234
67958,0,71,1,1,60,33,0,1,74,3,0,0,0,1,0,0,20,NA,26,0,80,90,0,NA,NA,NA,NA,23,0,9,30
74632,0,77,0,1,60,33,0,1,74,3,0,0,0,1,1,2,21,NA,24,0,71,80,0,NA,NA,NA,NA,23,0,9,14.285714285714285
74841,0,78,1,1,60,33,0,1,74,3,0,0,0,0,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75342,0,72,0,1,60,33,0,1,74,3,0,0,0,0,0,0,26,NA,28,0,127,123,0,NA,NA,NA,NA,23,0,9,7.6923076923076925
78086,0,72,0,1,60,33,0,1,74,3,0,0,0,1,0,0,26,NA,30,0,110,109,0,NA,NA,NA,NA,23,0,9,15.384615384615385
82161,0,77,1,1,60,33,0,1,74,3,0,0,0,1,0,1,25,NA,23,0,92,91,0,NA,NA,NA,NA,23,0,9,-8
88826,0,78,0,1,60,33,0,1,74,3,0,1,0,1,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10815,1,73,0,1,44,34,0,0,22,2,0,0,0,0,0,0,34,NA,35,0,118,116,0,0,9,22,5,21,2,12,2.941176470588235
13650,1,78,1,1,44,34,0,0,22,2,0,0,0,0,0,0,35,NA,34,0,129,119,0,0,9,22,5,21,2,12,-2.857142857142857
16873,1,79,0,1,44,34,0,0,22,2,0,0,0,0,1,1,34,NA,34,0,118,108,0,0,9,22,5,21,2,12,0
20516,1,77,0,1,44,34,0,0,22,2,0,0,0,0,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20709,1,75,0,1,44,34,0,0,22,2,0,0,0,0,0,0,33,NA,34,0,130,123,0,0,9,22,5,21,2,12,3.0303030303030303
29528,1,76,0,1,44,34,0,0,22,2,0,0,0,0,1,1,33,NA,29,0,109,106,0,0,9,22,5,21,2,12,-12.121212121212121
37730,1,77,0,1,44,34,0,0,22,2,0,0,0,0,0,0,32,NA,29,0,84,86,0,0,9,22,5,21,2,12,-9.375
44750,1,78,1,1,44,34,0,0,22,2,0,0,0,0,0,0,31,NA,32,0,128,118,0,0,9,22,5,21,2,12,3.225806451612903
57743,1,78,1,1,44,34,0,0,22,2,0,0,0,0,0,0,30,NA,28,0,116,109,0,0,9,22,5,21,2,12,-6.666666666666667
62748,1,75,1,1,44,34,0,0,22,2,0,0,0,0,0,0,23,NA,24,0,80,86,0,0,9,22,5,21,2,12,4.3478260869565215
64019,1,76,1,1,44,34,0,0,22,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65569,1,80,1,1,44,34,0,0,22,2,0,0,0,0,NA,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66530,1,75,1,1,44,34,0,0,22,2,0,0,0,0,0,0,33,NA,30,0,133,124,0,0,9,22,5,21,2,12,-9.090909090909092
71628,1,71,1,1,44,34,0,0,22,2,0,0,0,0,0,0,32,NA,32,0,113,113,0,0,9,22,5,21,2,12,0
76800,1,70,0,1,44,34,0,0,22,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95150,1,79,0,1,44,34,0,0,22,2,0,0,0,0,0,0,30,NA,31,0,109,103,0,0,9,22,5,21,2,12,3.3333333333333335
99806,1,78,0,1,44,34,0,0,22,2,0,0,0,0,0,0,36,NA,38,0,136,124,0,0,9,22,5,21,2,12,5.555555555555555
33514,0,46,1,0,38,35,0,0,0,2,0,0,0,0,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47703,0,69,1,0,38,35,0,0,0,2,0,0,0,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49541,0,58,1,0,38,35,0,0,0,2,0,0,0,0,0,0,27,NA,18,0,75,99,0,NA,NA,NA,NA,15,1,7,-33.33333333333333
68225,0,57,0,0,38,35,0,0,0,2,0,0,0,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90092,0,64,0,0,38,35,0,0,0,2,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93973,0,53,0,0,38,35,0,0,0,2,0,0,0,0,0,0,14,NA,11,1,51,86,1,NA,NA,NA,NA,NA,NA,NA,-21.428571428571427
18075,0,48,0,0,51,35,0,0,0,2,0,1,0,1,NA,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22713,0,68,1,0,51,35,0,0,0,2,0,0,0,0,0,0,28,NA,32,0,117,118,0,NA,NA,NA,NA,12,1.5,17,14.285714285714285
25007,0,68,1,0,51,35,0,0,0,2,0,0,0,0,0,0,23,NA,22,0,77,90,0,NA,NA,NA,NA,12,1.5,17,-4.3478260869565215
30948,0,52,0,0,51,35,0,0,0,2,0,0,0,0,0,0,13,NA,24,0,84,113,0,NA,NA,NA,NA,12,1.5,17,84.61538461538461
49829,0,62,0,0,51,35,0,0,0,2,0,0,0,0,0,0,23,NA,29,0,98,111,0,NA,NA,NA,NA,12,1.5,17,26.08695652173913
58829,0,65,0,0,51,35,0,0,0,2,0,1,0,3,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62690,0,54,1,0,51,35,0,0,0,2,0,0,0,0,0,0,17,NA,17,0,68,98,0,NA,NA,NA,NA,12,1.5,17,0
71855,0,68,0,0,51,35,0,0,0,2,0,1,0,0,0,1,19,NA,19,0,84,96,0,NA,NA,NA,NA,12,1.5,17,0
80857,0,52,0,0,51,35,0,0,0,2,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89246,0,68,1,0,51,35,0,0,0,2,0,0,0,NA,0,0,19,NA,19,0,80,92,0,NA,NA,NA,NA,12,1.5,17,0
93681,0,44,0,0,51,35,0,0,0,2,0,0,0,0,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96429,0,55,0,0,51,35,0,0,0,2,0,0,0,0,NA,0,15,NA,NA,0,51,86,0,NA,NA,NA,NA,NA,NA,NA,NA
34930,0,61,1,0,56,35,0,0,0,2,0,0,0,0,0,0,22,NA,24,0,107,120,0,NA,NA,NA,NA,25,3,17,9.090909090909092
39031,0,46,1,0,56,35,0,0,0,2,0,0,0,0,0,0,14,NA,11,0,49,94,0,NA,NA,NA,NA,25,3,17,-21.428571428571427
43421,0,67,1,0,56,35,0,0,0,2,0,0,0,1,0,0,25,NA,27,0,127,129,0,NA,NA,NA,NA,25,3,17,8
69324,0,55,0,0,56,35,0,0,0,2,0,0,0,0,0,1,27,NA,30,0,107,127,0,NA,NA,NA,NA,25,3,17,11.11111111111111
81154,0,66,0,0,56,35,0,0,0,2,0,1,0,3,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82431,0,59,0,0,56,35,0,0,0,2,0,1,0,0,NA,0,11,NA,NA,0,35,69,0,NA,NA,NA,NA,NA,NA,NA,NA
13993,0,70,1,1,10,36,0,1,46,1,0,0,0,0,NA,NA,26,NA,29,0,107,109,0,NA,NA,NA,NA,NA,2,10,11.538461538461538
16313,0,79,0,1,10,36,0,1,46,1,0,0,0,3,0,0,26,NA,29,0,111,102,0,NA,NA,NA,NA,NA,2,10,11.538461538461538
21155,0,79,0,1,10,36,0,1,46,1,0,0,0,0,0,0,25,NA,27,0,104,96,0,NA,NA,NA,NA,NA,2,10,8
42721,0,74,1,1,10,36,0,1,46,1,0,0,0,NA,0,0,26,NA,32,0,96,98,0,NA,NA,NA,NA,NA,2,10,23.076923076923077
43223,0,80,0,1,10,36,0,1,46,1,0,0,0,1,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44573,0,78,1,1,10,36,0,1,46,1,0,0,0,0,0,2,26,NA,27,0,111,104,0,NA,NA,NA,NA,NA,2,10,3.8461538461538463
46093,0,80,0,1,10,36,0,1,46,1,0,0,0,3,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57026,0,73,1,1,10,36,0,1,46,1,0,1,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57098,0,81,1,1,10,36,0,1,46,1,0,0,0,0,0,0,29,NA,30,0,134,118,0,NA,NA,NA,NA,NA,2,10,3.4482758620689653
60314,0,72,0,1,10,36,0,1,46,1,0,0,0,1,0,0,29,NA,29,0,108,108,0,NA,NA,NA,NA,NA,2,10,0
61770,0,73,0,1,10,36,0,1,46,1,0,0,0,1,0,0,23,NA,29,0,92,97,0,NA,NA,NA,NA,NA,2,10,26.08695652173913
68528,0,73,0,1,10,36,0,1,46,1,0,1,0,0,NA,0,25,NA,25,0,107,107,0,NA,NA,NA,NA,NA,2,10,0
75584,0,76,0,1,10,36,0,1,46,1,0,0,0,0,0,NA,28,NA,27,0,108,104,0,NA,NA,NA,NA,NA,2,10,-3.571428571428571
77475,0,76,1,1,10,36,0,1,46,1,0,0,0,0,0,0,29,NA,27,0,113,108,0,NA,NA,NA,NA,NA,2,10,-6.896551724137931
80517,0,79,1,1,10,36,0,1,46,1,0,0,0,0,0,0,26,NA,26,0,95,91,0,NA,NA,NA,NA,NA,2,10,0
91736,0,74,0,1,10,36,0,1,46,1,0,0,0,2,0,0,24,NA,26,0,113,110,0,NA,NA,NA,NA,NA,2,10,8.333333333333332
93892,0,77,1,1,10,36,0,1,46,1,0,0,0,1,0,0,27,NA,25,0,89,89,0,NA,NA,NA,NA,NA,2,10,-7.4074074074074066
96440,0,81,0,1,10,36,0,1,46,1,0,0,0,0,0,0,29,NA,36,0,127,114,0,NA,NA,NA,NA,NA,2,10,24.137931034482758
27333,1,45,1,0,4,37,0,1,92,2,0,0,0,0,0,0,30,NA,24,0,67,108,0,0,3,22,3,88,2.5,13,-20
28252,1,63,1,0,4,37,0,1,92,2,0,0,0,0,2,2,19,NA,20,0,39,70,0,0,3,22,3,88,2.5,13,5.263157894736842
53955,1,61,1,0,4,37,0,1,92,2,0,0,0,0,0,0,28,NA,28,0,96,112,0,0,3,22,3,88,2.5,13,0
55329,1,59,0,0,4,37,0,1,92,2,0,1,0,1,2,2,19,NA,20,0,57,83,0,0,3,22,3,88,2.5,13,5.263157894736842
57742,1,58,0,0,4,37,0,1,92,2,0,0,0,2,0,2,28,NA,25,0,69,94,0,0,3,22,3,88,2.5,13,-10.714285714285714
58769,1,61,1,0,4,37,0,1,92,2,0,0,0,0,1,1,29,NA,29,0,100,116,0,0,3,22,3,88,2.5,13,0
65573,1,57,1,0,4,37,0,1,92,2,0,0,0,0,NA,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66978,1,59,1,0,4,37,0,1,92,2,0,0,0,0,1,1,12,NA,15,0,50,78,0,0,3,22,3,88,2.5,13,25
81679,1,63,0,0,4,37,0,1,92,2,0,0,0,0,0,1,22,NA,33,0,94,106,0,0,3,22,3,88,2.5,13,50
90829,1,60,1,0,4,37,0,1,92,2,0,0,0,0,NA,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93831,1,65,0,0,4,37,0,1,92,2,0,0,0,0,0,0,34,NA,30,0,125,130,0,0,3,22,3,88,2.5,13,-11.76470588235294
94084,1,64,0,0,4,37,0,1,92,2,0,0,0,0,0,0,23,NA,19,0,71,89,0,0,3,22,3,88,2.5,13,-17.391304347826086
99130,1,63,1,0,4,37,0,1,92,2,1,1,0,0,2,1,13,NA,14,0,30,61,0,0,3,22,3,88,2.5,13,7.6923076923076925
99927,1,63,1,0,4,37,0,1,92,2,0,0,0,0,1,0,24,NA,27,0,90,104,0,0,3,22,3,88,2.5,13,12.5
30598,1,80,0,1,39,37,0,1,92,2,0,0,0,0,0,1,26,NA,18,0,92,88,0,0,2,26,2,20,3,19,-30.76923076923077
46943,1,73,0,1,39,37,0,1,92,2,0,0,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57733,1,76,0,1,39,37,0,1,92,2,0,0,0,0,0,0,27,NA,26,0,103,101,0,0,2,26,2,20,3,19,-3.7037037037037033
58579,1,72,0,1,39,37,0,1,92,2,0,0,0,0,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16056,1,80,0,1,25,38,0,1,75,3,0,0,0,0,0,0,27,NA,30,0,119,109,0,0,3,24,5,53,2,20,11.11111111111111
17230,1,80,1,1,25,38,0,1,75,3,0,0,0,0,0,NA,22,NA,30,0,NA,NA,0,0,3,24,5,53,2,20,36.36363636363637
19813,1,74,0,1,25,38,0,1,75,3,0,0,0,0,0,0,32,NA,31,0,100,101,0,0,3,24,5,53,2,20,-3.125
22225,1,75,0,1,25,38,0,1,75,3,0,0,0,0,0,0,31,NA,31,0,108,104,0,0,3,24,5,53,2,20,0
27136,1,70,1,1,25,38,0,1,75,3,0,0,0,1,0,1,30,NA,32,0,119,119,0,0,3,24,5,53,2,20,6.666666666666667
31312,1,77,1,1,25,38,0,1,75,3,0,0,0,0,0,NA,29,NA,32,0,96,93,0,0,3,24,5,53,2,20,10.344827586206897
34570,1,79,0,1,25,38,0,1,75,3,0,0,0,0,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34920,1,74,0,1,25,38,0,1,75,3,0,0,0,0,0,0,34,NA,34,0,119,116,0,0,3,24,5,53,2,20,0
56483,1,78,0,1,25,38,0,1,75,3,0,0,0,0,0,0,31,NA,31,0,99,95,0,0,3,24,5,53,2,20,0
63962,1,74,0,1,25,38,0,1,75,3,0,0,0,0,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80281,1,71,1,1,25,38,0,1,75,3,0,0,0,0,0,0,28,NA,26,0,75,85,0,0,3,24,5,53,2,20,-7.142857142857142
84411,1,72,1,1,25,38,0,1,75,3,0,0,0,0,0,0,29,NA,31,0,93,98,0,0,3,24,5,53,2,20,6.896551724137931
94165,1,81,0,1,25,38,0,1,75,3,0,0,0,0,0,0,27,NA,32,0,105,95,0,0,3,24,5,53,2,20,18.51851851851852
96071,1,71,1,1,25,38,0,1,75,3,0,0,0,0,0,1,28,NA,33,0,117,114,0,0,3,24,5,53,2,20,17.857142857142858
11037,1,60,1,0,24,39,1,0,0,3,0,0,0,0,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11504,1,66,0,0,24,39,1,0,0,3,0,0,0,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18342,1,67,1,0,24,39,1,0,0,3,0,0,0,0,0,0,27,NA,27,0,130,130,0,0,1,NA,NA,NA,NA,NA,0
21698,1,63,0,0,24,39,1,0,0,3,0,0,0,0,0,0,24,NA,26,0,91,106,0,0,1,NA,NA,NA,NA,NA,8.333333333333332
26573,1,60,1,0,24,39,1,0,0,3,0,0,0,0,0,0,20,NA,21,0,81,101,0,0,1,NA,NA,NA,NA,NA,5
33115,1,65,0,0,24,39,1,0,0,3,0,0,0,0,0,0,20,NA,28,0,91,104,0,0,1,NA,NA,NA,NA,NA,40
52403,1,60,0,0,24,39,1,0,0,3,0,0,0,0,0,0,16,NA,15,0,NA,NA,1,0,1,NA,NA,NA,NA,NA,-6.25
53710,1,68,1,0,24,39,1,0,0,3,0,0,0,0,0,0,33,NA,31,0,123,124,0,0,1,NA,NA,NA,NA,NA,-6.0606060606060606
54572,1,67,1,0,24,39,1,0,0,3,0,0,0,0,1,1,27,NA,26,0,101,109,0,0,1,NA,NA,NA,NA,NA,-3.7037037037037033
57336,1,67,1,0,24,39,1,0,0,3,0,0,0,0,0,0,28,NA,25,0,91,102,0,0,1,NA,NA,NA,NA,NA,-10.714285714285714
59607,1,58,1,0,24,39,1,0,0,3,0,0,0,0,0,0,23,NA,28,0,85,106,0,0,1,NA,NA,NA,NA,NA,21.73913043478261
60623,1,70,0,0,24,39,1,0,0,3,0,0,0,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65222,1,60,0,0,24,39,1,0,0,3,0,0,0,1,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72956,1,59,1,0,24,39,1,0,0,3,0,0,0,0,0,0,25,NA,28,0,117,130,0,0,1,NA,NA,NA,NA,NA,12
76926,1,66,0,0,24,39,1,0,0,3,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80130,1,63,0,0,24,39,1,0,0,3,0,0,0,2,2,1,22,NA,30,0,103,113,0,0,1,NA,NA,NA,NA,NA,36.36363636363637
83158,1,60,0,0,24,39,1,0,0,3,0,0,0,0,1,1,21,NA,23,0,94,110,0,0,1,NA,NA,NA,NA,NA,9.523809523809524
93600,1,67,1,0,24,39,1,0,0,3,0,0,0,0,0,0,21,NA,23,0,84,96,0,0,1,NA,NA,NA,NA,NA,9.523809523809524
17724,0,56,0,0,26,40,1,0,0,3,0,0,0,NA,0,0,24,NA,31,0,82,107,0,NA,NA,NA,NA,0,2,20,29.166666666666668
31143,0,49,1,0,26,40,1,0,0,3,0,0,0,0,0,0,18,NA,16,0,54,92,0,NA,NA,NA,NA,0,2,20,-11.11111111111111
36792,0,48,1,0,26,40,1,0,0,3,0,0,0,0,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37556,0,49,0,0,26,40,1,0,0,3,0,0,0,0,0,0,24,NA,22,0,88,118,0,NA,NA,NA,NA,0,2,20,-8.333333333333332
45387,0,52,1,0,26,40,1,0,0,3,0,0,0,0,0,0,20,NA,23,0,72,103,0,NA,NA,NA,NA,0,2,20,15
53860,0,52,0,0,26,40,1,0,0,3,0,0,0,0,0,0,23,NA,26,0,94,120,0,NA,NA,NA,NA,0,2,20,13.043478260869565
55269,0,57,1,0,26,40,1,0,0,3,0,0,0,0,0,0,20,NA,20,0,75,101,0,NA,NA,NA,NA,0,2,20,0
68970,0,50,0,0,26,40,1,0,0,3,0,0,0,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72484,0,55,0,0,26,40,1,0,0,3,0,0,0,0,0,0,15,NA,26,0,60,92,0,NA,NA,NA,NA,0,2,20,73.33333333333333
72739,0,46,1,0,26,40,1,0,0,3,0,0,0,0,0,0,12,NA,18,0,62,103,0,NA,NA,NA,NA,0,2,20,50
86045,0,48,1,0,26,40,1,0,0,3,0,0,0,0,0,0,15,NA,18,0,62,100,0,NA,NA,NA,NA,0,2,20,20
94947,0,46,1,0,26,40,1,0,0,3,0,0,0,1,0,1,14,NA,14,0,64,106,0,NA,NA,NA,NA,0,2,20,0
98617,0,52,1,0,26,40,1,0,0,3,0,0,0,0,0,0,27,NA,23,0,78,106,0,NA,NA,NA,NA,0,2,20,-14.814814814814813
98754,0,53,1,0,26,40,1,0,0,3,0,0,0,1,0,0,23,NA,22,0,95,118,0,NA,NA,NA,NA,0,2,20,-4.3478260869565215
215,1,66,1,0,40,41,1,0,0,3,0,0,1,0,NA,NA,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13953,1,65,1,0,40,41,1,0,0,3,0,0,0,0,0,0,22,NA,25,0,101,111,0,0,1,NA,NA,0,0,20,13.636363636363635
21558,1,62,1,0,40,41,1,0,0,3,0,0,0,0,0,NA,22,NA,25,0,108,118,0,0,1,NA,NA,0,0,20,13.636363636363635
28101,1,64,0,0,40,41,1,0,0,3,0,0,0,0,0,0,26,NA,20,0,89,103,0,0,1,NA,NA,0,0,20,-23.076923076923077
29099,1,62,0,0,40,41,1,0,0,3,0,0,0,0,0,0,23,NA,21,0,62,85,0,0,1,NA,NA,0,0,20,-8.695652173913043
30391,1,65,1,0,40,41,1,0,0,3,0,0,0,0,0,0,20,NA,21,0,55,80,0,0,1,NA,NA,0,0,20,5
36139,1,64,1,0,40,41,1,0,0,3,0,0,0,0,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44703,1,58,1,0,40,41,1,0,0,3,0,0,0,0,0,0,15,NA,15,0,65,91,0,0,1,NA,NA,0,0,20,0
46186,1,60,1,0,40,41,1,0,0,3,0,0,0,0,0,0,16,NA,18,0,52,80,0,0,1,NA,NA,0,0,20,12.5
61117,1,65,0,0,40,41,1,0,0,3,0,0,0,0,0,0,23,NA,23,0,76,91,0,0,1,NA,NA,0,0,20,0
66920,1,69,0,0,40,41,1,0,0,3,0,0,0,0,0,1,27,NA,29,0,116,117,0,0,1,NA,NA,0,0,20,7.4074074074074066
76915,1,64,1,0,40,41,1,0,0,3,0,0,0,0,0,0,23,NA,22,0,86,101,0,0,1,NA,NA,0,0,20,-4.3478260869565215
78098,1,63,1,0,40,41,1,0,0,3,0,0,0,0,0,0,28,NA,22,0,77,94,0,0,1,NA,NA,0,0,20,-21.428571428571427
89192,1,59,1,0,40,41,1,0,0,3,0,0,0,0,0,0,24,NA,25,0,94,112,0,0,1,NA,NA,0,0,20,4.166666666666666
11305,0,76,1,1,1,42,1,0,0,1,0,0,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17843,0,74,1,1,1,42,1,0,0,1,0,0,0,NA,0,0,29,NA,30,0,116,113,0,NA,NA,NA,NA,0,2,8,3.4482758620689653
23658,0,79,1,1,1,42,1,0,0,1,0,0,0,0,0,0,31,NA,30,0,128,118,0,NA,NA,NA,NA,0,2,8,-3.225806451612903
37802,0,79,0,1,1,42,1,0,0,1,0,0,0,0,0,2,33,NA,32,0,115,108,0,NA,NA,NA,NA,0,2,8,-3.0303030303030303
41537,0,77,0,1,1,42,1,0,0,1,0,0,0,0,0,0,27,NA,30,0,135,126,0,NA,NA,NA,NA,0,2,8,11.11111111111111
44955,0,73,0,1,1,42,1,0,0,1,0,0,0,1,1,1,30,NA,32,0,120,117,0,NA,NA,NA,NA,0,2,8,6.666666666666667
53420,0,74,0,1,1,42,1,0,0,1,0,0,0,0,0,0,28,NA,27,0,101,101,0,NA,NA,NA,NA,0,2,8,-3.571428571428571
54399,0,79,0,1,1,42,1,0,0,1,0,0,0,2,0,2,27,NA,28,0,131,120,0,NA,NA,NA,NA,0,2,8,3.7037037037037033
64222,0,75,1,1,1,42,1,0,0,1,0,0,0,0,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65204,0,72,1,1,1,42,1,0,0,1,0,0,0,3,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65236,0,75,1,1,1,42,1,0,0,1,0,0,0,1,1,1,21,NA,20,0,92,94,0,NA,NA,NA,NA,0,2,8,-4.761904761904762
75959,0,80,1,1,1,42,1,0,0,1,0,0,0,NA,0,0,27,NA,31,0,128,116,0,NA,NA,NA,NA,0,2,8,14.814814814814813
81084,0,74,1,1,1,42,1,0,0,1,0,0,0,0,0,0,25,NA,24,0,91,93,0,NA,NA,NA,NA,0,2,8,-4
85158,0,72,1,1,1,42,1,0,0,1,0,0,0,1,1,1,24,NA,28,0,105,106,0,NA,NA,NA,NA,0,2,8,16.666666666666664
89650,0,78,1,1,1,42,1,0,0,1,0,0,0,NA,1,2,31,NA,32,0,124,114,0,NA,NA,NA,NA,0,2,8,3.225806451612903
96148,0,85,0,1,1,42,1,0,0,1,0,0,0,NA,0,0,25,NA,28,0,110,96,0,NA,NA,NA,NA,0,2,8,12
